"u","G","H","Points:0","Points:1","Points:2"
-3.4773,-133.86,0,-1.5314,2.2427,0.13883
-1.7902,-73.205,0,5.3298,-8.0384,3.1821
-6.075,-253.52,229.78,3.6919,-1.1515,0.15666
-2.2904,-92.207,0,5.7259,9.2362,-7.8041
-7.3394,-304.25,297.13,5.8551,3.2055,-3.1607
-4.1317,-157.75,0,0.98588,-0.89731,-1.7377
-1.5719,-65.305,0,-3.0941,-8.0103,0.63108
-7.0402,-290.48,274.18,4.9851,0.91903,-0.58754
-6.9251,-326.6,287.2,7.593,2.1809,-2.8403
-5.5667,-222.04,0,4.0229,-1.5297,-2.5631
-2.7065,-107.45,0,2.1977,4.2149,-8.9288
-1.6497,-67.078,0,0.3522,9.2729,7.1433
-2.1158,-92.83,100.9,-1.9222,-1.7206,0.70665
-1.6262,-66.659,0,0.46214,-9.079,1.8874
-2.2843,-101.59,0,-2.6847,-1.0123,3.2068
-1.5566,-64.206,0,-6.7044,-0.69989,-5.4666
-2.2868,-98.552,0,-4.1298,-2.1665,-2.3933
-2.4389,-112.59,0,1.2966,-2.9532,-0.16479
-1.9354,-86.075,93.876,-2.9777,-2.0372,0.26617
-2.0202,-85.458,99.674,-0.83092,-2.3237,-0.1619
-2.6664,-99.553,0,-4.5605,0.55312,-2.6275
-2.6105,-98.453,111.08,-1.8397,0.38879,1.5781
-5.907,-235.79,0,5.157,1.0954,1.0519
-6.8732,-277.6,0,7.3759,3.0298,-0.86356
-1.1075,-45.261,0,-5.9002,-8.8622,8.8742
-6.662,-328.12,263.29,5.1243,-0.69313,0.24641
-2.2223,-99.092,0,-1.7093,-2.3584,3.3028
-2.0335,-96.655,0,-0.60612,-3.1467,-0.89623
-2.2252,-98.284,102.27,-2.02,-1.7066,1.236
-2.0845,-61.723,87.156,-5.87,-0.05665,1.5244
-4.8374,-180.1,166.23,0.15899,0.61224,-0.35936
-6.5999,-260.86,0,6.5736,0.022409,-0.83985
-3.1813,-119.16,123.17,-1.6303,-0.90385,-2.6131
-1.719,-97.105,0,1.6484,-0.023324,3.6998
-7.0213,-267.58,0,2.581,2.5222,-3.5654
-4.4688,-176.2,181.36,2.1978,3.2732,0.70496
-2.3972,-94.632,0,-5.9287,0.94194,0.81339
-2.2854,-91.839,0,6.5869,-3.1981,-8.9074
-7.7424,-297.07,0,5.2833,2.3185,-4.0895
-3.7243,-148.42,0,8.9107,-0.22083,-4.7112
-1.602,-64.739,0,-5.4605,-1.3971,-8.921
-1.9368,-81.996,0,-3.5073,-4.3627,-2.9736
-1.788,-59.706,77.879,-5.1036,-1.5889,-2.3213
-3.4552,-154.56,0,2.9542,3.1272,2.1341
-3.3828,-138.29,0,0.58471,4.425,1.1137
-2.6871,-147.2,108.04,-3.6961,0.23169,1.039
-7.1569,-316.83,285.09,3.0468,0.72023,-3.8228
-5.7067,-226.26,0,5.0636,0.082523,1.3785
-1.6273,-67.916,0,-5.6032,-1.6331,-5.0227
-2.628,-95.015,112.24,-0.33786,-1.3529,-1.7124
-5.6754,-224.04,0,2.8412,4.0842,-0.43639
-1.6164,-64.968,0,-8.8042,2.1979,-0.58302
-6.5848,-261.39,0,4.9638,-0.45801,-3.237
-3.7354,-149.66,0,3.8737,-2.9506,1.1027
-2.0859,-98.164,0,-2.109,-2.8035,-1.0717
-6.3649,-267.7,0,5.9689,5.0956,-2.9776
-3.4491,-141.26,0,2.0092,-2.8853,-2.1031
-6.8723,-336.17,285.77,7.1256,4.2841,-1.2877
-1.5317,-61.915,0,-8.603,4.2251,-4.0946
-4.5503,-182.35,0,6.1221,-1.8503,0.78239
-1.765,-71.055,0,-4.9973,2.7222,-8.5506
-7.0846,-274.59,0,2.7294,3.7419,-2.3261
-5.0774,-197.08,0,4.0154,0.021868,1.8114
-1.7725,-74.233,0,0.72151,3.2493,8.0808
-2.4702,-87.53,110.42,2.9002,-3.1349,1.6519
-6.6849,-275.45,0,5.1037,5.3896,-2.7909
-3.2632,-142.43,0,0.22028,2.5235,1.647
-3.4992,-135.78,0,-1.5067,1.7127,0.66662
-2.641,-112.45,0,-0.36286,-3.9762,2.1525
-2.3324,-96.9,105.85,-1.4467,-1.6025,1.4466
-1.837,-74.899,0,-2.9984,6.8518,4.4888
-4.5937,-182.15,0,5.3326,-2.3892,0.41234
-1.9031,-76.97,0,-3.6183,9.1239,-2.6773
-1.8616,-89.481,0,0.92705,-2.9296,3.9358
-6.1338,-253.86,0,7.7984,3.9951,-2.1731
-3.604,-131.76,0,-2.0933,1.0153,-2.5286
-6.9234,-271.14,0,6.7114,0.76338,-0.92817
-1.3256,-54.373,0,-6.2003,-8.7844,-3.4197
-6.7418,-270.73,0,5.8371,2.989,-4.3643
-5.8254,-236.48,222.43,2.7687,-0.51048,-0.84909
-2.7499,-150,116.75,-2.8998,-1.8973,-1.7996
-1.4962,-60.429,0,-8.7875,6.0827,-2.2897
-5.6032,-230.89,0,4.6615,2.3254,0.9619
-4.8153,-176.34,0,0.92259,-0.21494,-2.0612
-2.9432,-151.08,117.16,-3.4877,0.42788,1.827
-1.7293,-81.428,0,-4.8109,-2.8441,0.059215
-1.4077,-63.058,0,-7.0297,-2.3882,-2.5833
-3.7988,-160.44,166.7,2.4474,3.0052,1.3698
-1.4587,-59.819,0,-4.2367,-8.5667,-3.7535
-2.2826,-100.83,0,-2.0728,-1.7413,2.5339
-1.518,-61.414,0,-6.9332,8.7577,-4.8664
-5.9433,-246.21,0,7.9354,4.2091,-1.5494
-1.4776,-63.576,0,-7.4204,-2.3609,-1.0103
-1.4265,-58.576,0,-0.46115,-8.9717,5.5956
-4.3954,-174.69,0,2.6589,-2.1055,-1.6656
-2.2167,-103.4,96.177,-4.3925,-1.3621,2.6225
-1.3868,-56.403,0,-9.1816,2.2403,-6.8781
-6.3656,-250.37,0,6.0769,0.38929,-3.8427
-3.5704,-141.78,0,8.7094,-2.0059,-0.56761
-2.4789,-99.643,0,2.5018,-1.3496,-9.0937
-7.037,-328.39,289.54,7.2817,1.6923,-3.1663
-2.4402,-117.19,109.57,-1.0964,-1.9574,1.6001
-1.3761,-56.874,0,-4.1305,-4.4587,8.0957
-3.5905,-177.24,134,-2.6132,-0.12682,-2.7013
-6.6753,-352.11,260.91,4.8687,-0.090161,0.43878
-6.891,-271.97,0,6.4683,1.5509,-0.39726
-2.6358,-110.9,0,-3.2659,-2.5313,-2.2673
-7.3346,-305.5,294.89,4.4889,4.0624,-1.4352
-3.6113,-133.91,139.31,0.46002,-0.82492,-1.095
-2.2315,-98.078,0,-2.2214,-3.2109,1.5632
-2.4441,-111.87,107.02,-2.5083,-0.93642,2.4087
-2.711,-106.83,0,-0.83117,7.405,-3.3702
-5.6171,-234.86,0,6.218,6.1675,-1.3463
-2.2482,-92.627,105.64,0.52605,-2.8087,-0.027077
-1.1665,-50.617,0,-9.1117,-1.2583,-2.4076
-2.4375,-105.11,0,-2.2545,-2.0163,2.1847
-1.2492,-50.972,0,-9.078,-4.5005,-7.3401
-5.9611,-249.31,0,6.2207,5.955,-1.7419
-3.538,-118.82,127.64,-1.4571,0.48536,-1.8812
-1.6556,-87.875,0,-1.2685,0.47645,3.3258
-4.5574,-176.08,0,4.1337,-2.3959,1.1082
-2.3862,-103.87,0,3.3187,-3.586,2.6619
-2.6118,-111.17,0,-2.9581,-2.1047,2.1685
-2.39,-87.991,88.818,-5.1422,0.074776,-2.0434
-2.3016,-87.973,0,-4.9484,0.60391,-3.087
-7.8038,-298.23,0,4.681,2.3708,-4.1731
-4.3656,-173.52,0,1.5792,5.147,-0.93106
-2.4607,-106.16,0,-1.5277,-2.8232,3.0222
-1.734,-82.341,0,-4.2533,-2.8569,-0.071308
-1.5911,-82.884,0,-1.5276,-0.50603,3.6716
-7.0075,-299.82,272.88,4.2079,-0.589,-1.5583
-3.9503,-156.97,0,3.5577,-2.8822,0.39845
-5.9392,-245.27,0,4.3754,3.4933,0.53269
-2.5352,-110.9,0,-0.066912,-2.4026,-1.9269
-4.0128,-158.92,0,0.35045,2.7713,0.69915
-4.2203,-171.22,0,6.784,6.1226,-4.4584
-2.1106,-81.931,0,-7.0771,0.82165,-1.0765
-1.6368,-61.665,73.327,-5.3228,-0.81006,3.1539
-2.2165,-101,0,-2.1557,-2.4882,1.315
-1.3924,-57.327,0,-2.0854,-4.93,8.897
-3.3359,-126.67,0,-1.4721,-0.20377,-3.598
-1.7036,-69.017,0,-2.8567,8.8489,-8.6837
-1.6967,-69.547,0,-6.7867,0.6229,-3.4317
-2.2156,-82.362,107.6,1.7886,-2.8986,1.0461
-1.7667,-71.421,0,3.6027,-6.8577,-9.2097
-1.1912,-48.813,0,-5.0654,-7.2199,8.9346
-5.3561,-199.77,0,1.1405,2.9403,-0.76886
-3.3386,-136.29,0,4.6624,-2.3698,2.8026
-1.7185,-70.214,0,-4.0708,-4.5235,-6.4573
-6.1,-254.69,0,5.3644,4.8364,-4.1037
-3.9058,-159.35,0,2.1882,5.3188,0.69314
-1.8199,-60.744,79.308,-6.2925,-1.0189,1.9581
-2.4226,-103.52,105.82,-2.2854,-1.1652,2.0561
-7.1171,-288.63,291.49,6.232,3.6633,-1.8293
-2.0173,-91.054,99.596,-0.90156,-2.1376,-0.70061
-2.9389,-110.45,0,-4.1695,0.36686,-2.8948
-4.462,-172.26,0,0.94944,-0.024057,-3.8718
-7.4938,-299.37,284.28,3.457,2.922,-1.2219
-5.4654,-242.65,216.33,3.1553,1.3776,0.3944
-2.0215,-93.243,0,0.35325,-3.1539,3.9939
-3.9512,-164.74,0,3.3805,-0.28126,2.5828
-6.2253,-256.82,0,4.7473,4.0524,0.34781
-2.2383,-89.613,0,-1.546,0.26312,-8.535
-6.3922,-253.63,0,2.7812,4.3931,-2.0535
-5.5226,-214.18,0,2.9078,-1.2744,-1.4356
-1.7317,-75.027,0,-6.0834,-2.7395,-2.3179
-5.2487,-199.89,201.54,2.5447,-0.94815,-0.70117
-2.1535,-80.919,0,-5.2341,0.33345,-2.8588
-5.1644,-207.79,0,6.7564,-0.808,0.30042
-3.0812,-122.94,0,4.0437,8.7725,-4.2052
-1.3174,-53.693,0,-4.3285,8.7794,8.8324
-3.4789,-144.34,0,0.55372,3.6125,1.1095
-1.714,-68.949,0,-5.4386,8.8044,-3.1718
-1.1596,-47.478,0,-7.419,-5.1843,9.0305
-2.5789,-125.54,102.82,-7.1654,-0.85574,0.39985
-6.1931,-242.02,0,2.2449,3.6011,-3.2236
-2.225,-98.956,0,-1.9695,1.358,3.0509
-2.3481,-89.2,0,-6.0884,0.81399,-1.9526
-1.4192,-58.196,0,-9.0087,1.0453,4.1072
-1.5595,-63.214,0,8.9562,-7.679,5.8587
-6.2262,-260.47,0,7.2814,3.5363,-3.4817
-1.2947,-54.556,0,-8.695,-2.8976,-3.457
-1.6649,-67.626,0,1.9253,-8.7461,-6.9554
-1.7783,-72.809,0,-6.797,2.2806,2.4022
-3.547,-145.47,131.8,-2.0303,-0.14479,-2.6393
-2.9855,-113.46,0,-2.985,1.6908,-0.75423
-5.1088,-202.42,0,5.399,-1.4147,1.1219
-3.5458,-143.01,0,8.8987,6.9192,-1.9693
-7.4718,-274.88,291.03,5.2998,1.5202,-1.6433
-2.3408,-105.66,0,0.30284,-3.6153,0.84283
-1.98,-78.052,0,-6.1625,0.85634,-2.9749
-2.0229,-94.657,0,-1.6431,-1.7252,3.2717
-1.4106,-80.601,91.666,1.1378,-0.49317,3.1337
-1.4611,-60.887,0,-3.8313,-6.6534,5.1286
-5.0721,-207.77,0,4.6893,5.42,-4.6774
-1.7471,-78.012,0,-5.4438,-3.2796,-0.74808
-5.7873,-236.59,216.91,3.7755,-1.3028,0.75018
-3.2919,-95.568,125.62,-0.20477,-0.77267,-1.7533
-2.1749,-105.12,0,2.2611,0.1751,4.1913
-2.1409,-90.413,100.93,-0.4965,-2.9637,0.39998
-1.8118,-73.52,0,8.8037,3.4941,8.4949
-5.7351,-236.31,0,7.5505,2.2962,-4.1906
-1.953,-96.608,0,-1.9063,-2.3467,0.75192
-6.3232,-266.39,248.75,3.4442,2.7196,-0.12048
-1.1962,-55.458,0,-6.8953,-1.6106,-3.6264
-1.0412,-42.554,0,-8.1495,-8.6721,8.8223
-2.2458,-86.213,87.622,-5.1824,-0.3754,-1.932
-5.3877,-216.13,0,5.8144,-1.7636,-0.26767
-4.3868,-176.28,183.69,3.8488,0.95422,1.8028
-5.5015,-218.61,203.7,1.807,-0.085207,-0.82203
-1.2073,-49.447,0,-9.1674,-3.1814,7.0447
-7.6356,-293.5,0,5.5155,1.596,-3.9805
-2.439,-134.75,112.07,0.81367,-3.1256,1.9137
-6.5993,-272.56,0,7.6748,3.5081,-2.4397
-5.5915,-233.7,0,7.3137,4.6325,0.1767
-1.5001,-63.625,0,-5.2468,-1.2662,-4.1609
-4.8882,-195.12,0,2.8987,-1.6912,-2.6939
-1.7504,-70.679,0,3.3914,-9.3233,-4.3278
-3.0336,-151.24,123.87,-3.0361,-1.8382,-2.4461
-1.5322,-63.314,0,-8.3432,-0.78653,-0.39753
-7.0757,-276.03,0,6.4196,0.56411,-0.7105
-4.1834,-150.82,0,-0.53476,1.3008,-2.0495
-1.1178,-45.704,0,-7.5481,-9.1837,6.3801
-2.1712,-104.23,88.6,-6.4037,-1.805,-0.59999
-1.3898,-56.352,0,-8.8725,8.527,-1.9436
-3.3351,-124.94,0,-2.9646,0.66447,-3.3782
-2.5583,-120.34,102.97,-4.4069,0.413,1.4224
-6.1977,-253.32,0,7.6563,3.5883,-0.53028
-7.3684,-343.23,297.45,4.6241,3.6326,-4.0898
-1.9037,-77.172,0,4.1363,7.9442,7.0478
-1.6564,-70.643,0,-5.0712,-2.2709,-4.1728
-7.284,-303.05,290.19,4.0871,3.6309,-1.1904
-6.6535,-328.85,280.11,6.8417,4.9755,-1.5199
-5.1655,-204.45,0,1.9217,-0.31571,-3.7911
-4.8159,-188.47,0,2.5959,-1.6051,-1.3437
-7.1104,-331.27,291.28,4.9529,4.2195,-0.54486
-5.9974,-250.2,0,7.767,4.5571,-1.1131
-2.7864,-137.74,132.04,2.0993,-0.57441,2.5671
-2.0482,-94.741,0,1.6861,-4.0694,1.4384
-5.7373,-229.19,0,4.5798,-1.6854,-1.7887
-5.5502,-214.87,0,4.6243,-1.8191,0.53887
-1.6738,-72.237,0,-4.6367,-4.7481,2.4471
-7.8552,-325.75,301.3,2.9373,1.5943,-3.4683
-7.1452,-383.32,292.12,6.6372,3.6306,-1.1775
-1.8969,-61.767,87.696,-4.526,-1.75,-0.076833
-5.6792,-235.72,227.95,3.3411,2.6312,0.34929
-4.4959,-233.42,178.75,2.9988,-0.69358,1.549
-6.1454,-248.99,0,3.7349,3.8927,-4.7088
-2.9162,-114.53,0,-3.4355,-1.0654,-3.7556
-3.0441,-119.84,0,8.5067,-0.57163,-6.9647
-7.6849,-295.84,288.82,3.406,2.5512,-1.7511
-2.0741,-85.514,94.749,-3.7313,-1.8536,-0.80264
-2.854,-108.49,0,-3.647,1.363,-1.1457
-2.6056,-102.93,0,-3.9088,1.4865,0.6707
-3.2526,-121.52,0,-3.4119,0.92146,-2.9375
-1.4789,-63.426,0,-7.1027,-3.4176,-2.4769
-1.2473,-51.266,0,-7.688,-2.4306,8.1885
-3.2986,-133.68,0,3.7785,-3.7899,0.11845
-2.2669,-102.53,0,-2.3486,-2.0981,1.354
-2.396,-103.79,0,-2.6836,0.33761,2.9428
-5.4276,-204.57,0,3.3644,-1.8285,-0.14197
-1.7809,-72.295,0,9.3972,-3.7613,6.8141
-4.3111,-167.49,171.11,1.132,2.4029,0.68073
-1.6243,-66.613,0,-1.4606,-8.8386,-1.9045
-4.07,-175.13,0,4.0715,2.4055,2.017
-2.7003,-139.98,113.95,-3.274,-1.7058,1.8919
-3.6503,-145.9,0,-0.59573,2.5697,0.9007
-2.3129,-103.18,0,0.84498,-3.9187,2.8769
-2.4874,-107.44,0,-3.2791,-2.5743,-1.7853
-6.1936,-246.38,0,4.9809,1.4574,0.75877
-5.8228,-230.12,0,5.1783,-0.85378,1.0804
-1.6295,-66.92,0,-6.3585,0.119,-4.4856
-2.0574,-95.923,0,-3.2139,-2.807,-1.107
-2.4253,-97.722,0,9.1098,6.7523,4.034
-1.158,-49.556,0,-8.9754,-1.282,-1.6217
-5.537,-232.21,0,7.31,5.5633,-0.75663
-3.8507,-125.27,137.73,0.029949,-0.38179,-1.4089
-1.4992,-64.3,0,-5.6592,-2.4844,-3.8536
-5.8892,-225.89,0,4.4256,-0.16193,1.3949
-5.485,-219.49,0,3.5095,2.3159,-5.2627
-4.5576,-203.35,180.59,3.2915,-0.67781,2.0756
-1.1801,-48.175,0,-8.8388,7.2464,7.9207
-2.3687,-94.411,0,-5.0537,1.0974,0.4746
-3.1999,-122.75,0,-3.0091,-0.56758,-3.8103
-2.3232,-94.572,103.73,-1.5927,-1.5558,1.9904
-2.0503,-86.286,0,-2.5854,3.7675,4.1429
-2.3165,-94.58,0,3.6526,-6.5839,-1.8294
-1.9592,-86.361,0,-2.1713,1.5752,4.5886
-5.762,-241.91,0,6.5187,5.81,-2.1994
-3.5042,-128.55,0,-2.1813,1.4129,-2.0731
-5.8583,-213.93,0,1.0388,2.2689,-1.3155
-7.2667,-303.23,272.55,2.4042,0.76741,-2.0841
-6.3169,-248.96,0,3.9879,-1.2024,-1.9287
-6.5513,-257.72,0,4.708,0.79351,-4.4894
-6.147,-221.19,0,1.0428,1.5982,-1.5459
-7.2476,-284.61,0,6.6171,1.3793,-0.83049
-2.7523,-141.66,113.39,-3.7199,-1.5678,-2.4471
-6.3158,-256.98,0,4.4583,5.5382,-1.3964
-5.9865,-249.25,0,5.0141,5.3037,-3.8221
-7.0405,-284.49,0,7.3981,2.704,-1.0921
-1.528,-61.727,0,-5.9903,6.9415,-8.7904
-7.5039,-319.11,294.68,4.6596,0.06108,-3.0635
-5.8757,-244.54,0,4.2217,5.5073,-3.5863
-5.0997,-212.24,0,6.4705,5.9798,-3.0258
-5.6951,-229.49,0,7.0012,0.18995,-0.16147
-2.4194,-107.33,0,3.1968,-3.1041,2.8625
-1.3499,-55.023,0,-4.4538,6.9375,9.1451
-1.0757,-49.024,0,-8.4625,-1.5568,-2.7001
-1.803,-80.146,0,-0.71421,-3.4719,5.0996
-6.3028,-258.31,0,4.2388,4.1465,-4.6508
-2.2014,-90.511,0,-6.5602,-2.5185,-0.03196
-3.5436,-131.31,0,-1.781,0.35524,-3.1505
-3.5427,-129.23,0,-1.3735,0.49018,-2.7717
-6.8958,-286.61,286.73,6.0907,3.8182,-3.1735
-3.1761,-121.61,0,-2.1477,-0.027108,-4.0898
-4.8556,-200.81,0,6.2417,6.6272,-2.1087
-2.1873,-100.03,109.21,-0.73962,0.36146,2.0728
-3.4211,-128.7,0,-1.8076,1.4775,0.14829
-7.5798,-309.05,281.03,2.5207,1.4164,-2.1401
-2.2169,-103.7,85.795,-6.191,0.16487,-2.2058
-3.2975,-128.73,0,0.95792,4.8561,-6.3875
-6.9962,-380.89,290.13,5.9795,4.5444,-2.0328
-3.3889,-127.71,0,-1.5793,0.67398,-3.8641
-6.9512,-309.59,280.39,3.2272,0.25012,-3.7929
-2.9056,-115.8,0,-2.2473,1.1752,1.1882
-5.6183,-233.06,0,5.4897,3.4717,0.95928
-2.7516,-111.78,0,-2.2456,0.90326,1.5951
-2.3635,-105.09,0,-0.71975,-2.1483,-2.1704
-3.931,-157.56,0,2.9514,-2.6151,0.077722
-2.3919,-106.13,111.52,-1.225,0.69008,1.9463
-3.6292,-139.54,0,-1.1021,3.162,-1.4337
-4.4887,-156.78,0,-0.69077,1.5092,-0.59136
-3.5846,-148.62,0,2.4168,-2.6067,-0.71454
-2.2753,-108.81,111,-0.98809,0.69995,2.0813
-1.9931,-81.153,0,-8.0001,-0.87552,0.40952
-4.3015,-172.54,0,8.7928,3.0824,0.65332
-7.2679,-285.14,269.91,2.9677,2.5061,-1.031
-2.5544,-123.67,0,1.3334,2.5312,2.7445
-5.5409,-221.2,0,5.1143,-1.9534,-0.35093
-2.1253,-99.059,0,1.2901,-3.7906,2.3496
-6.2713,-264.05,0,6.3341,5.1383,-2.7654
-1.562,-63.247,0,-5.8294,8.0773,3.6301
-1.2872,-52.833,0,-6.8147,-9.0405,-1.5506
-1.3406,-54.543,0,-5.3368,8.9583,7.4559
-1.9917,-77.695,0,-7.4082,0.2994,-0.85165
-6.1732,-239.22,0,3.6631,-1.3747,-1.2962
-3.2863,-142.03,0,1.1011,3.6589,1.5611
-1.5786,-64.614,0,-0.73441,4.5428,9.2549
-1.8254,-89.802,0,1.8144,-3.9398,1.9392
-1.5536,-65.446,0,-0.38179,-4.4674,7.5976
-3.2514,-126.15,135.58,2.9167,-2.7008,1.1887
-2.4412,-129.91,99.406,-6.6242,-1.8061,0.36427
-7.4875,-289.16,0,5.6719,0.62455,-3.3471
-7.2347,-329.01,296.12,5.5062,3.7106,-3.554
-1.6548,-70.702,0,-4.5092,-5.7496,0.36376
-1.7669,-71.364,0,1.5935,-6.7224,-8.8107
-2.7639,-148.69,115.56,-3.3749,-1.841,-2.081
-1.6636,-73.616,0,-5.0242,-0.82579,4.2722
-2.3241,-92.851,0,-5.2723,1.0701,0.86239
-7.2836,-268.84,0,2.0205,1.7651,-2.3691
-1.7748,-87.506,0,-2.0088,-0.74058,3.3399
-1.4257,-58.582,0,-3.9126,0.069603,9.2117
-5.1725,-181.56,0,0.77858,0.20511,-1.752
-2.5735,-103.7,0,0.74586,8.9767,-0.48394
-6.6376,-266.59,0,3.0279,4.6359,-2.438
-1.6211,-86.192,0,-1.325,-1.2615,3.339
-2.0722,-94.138,0,-2.2908,-1.3096,3.3427
-6.9686,-286.24,289.1,6.4589,3.6965,-2.5805
-2.231,-100.21,0,-0.11015,-3.8107,0.54594
-5.6644,-236.95,0,5.4287,5.4978,0.16591
-1.3437,-54.926,0,-8.8352,-1.8531,-6.369
-1.6424,-67.229,0,-0.51714,-8.9964,0.23208
-7.4015,-287.51,0,3.1934,2.9865,-3.9062
-1.4206,-58.072,0,-1.7859,-9.1317,4.6765
-6.6967,-261.81,0,3.8348,1.5305,-4.6077
-2.2572,-105.42,0,1.0833,-3.4101,0.15943
-1.4669,-59.236,0,-9.1246,2.7546,-4.662
-1.8912,-76.181,0,-5.2536,0.17751,-4.2284
-5.6187,-260.39,217.52,3.027,0.075626,-0.036486
-2.0975,-80.784,0,-5.6838,0.5349,-2.8013
-2.6755,-111.58,0,-2.4205,-2.5472,-2.7925
-6.2468,-254.72,0,7.0356,2.0746,-4.2415
-3.0472,-113.29,116.87,-2.533,0.26044,-0.81012
-1.5521,-69.912,0,-6.62,-2.0017,2.3693
-2.0886,-92.064,0,-1.0479,-4.3937,-0.52003
-3.5168,-143.8,0,6.0421,5.6419,2.5956
-1.3366,-54.582,0,-8.9161,3.6975,5.6691
-1.0215,-42.875,73.061,0.56574,-0.99611,3.5897
-2.5533,-114.22,0,0.1647,-1.8171,-1.5893
-4.8193,-191.48,0,6.2658,-0.92853,-4.1674
-2.1751,-89.593,0,-3.6846,3.7448,2.4329
-1.9905,-89.405,0,-4.4104,-2.1378,-2.096
-6.3485,-251.36,0,5.4496,0.73707,0.85343
-2.5974,-103.65,0,0.74406,9.1671,-2.703
-2.265,-91.613,0,2.633,9.046,3.5639
-6.2929,-257.13,0,8.0431,1.9579,-1.6193
-1.8877,-76.115,0,-2.2095,6.7962,-9.0935
-1.982,-94.38,0,-0.71979,-2.1829,3.7571
-1.8577,-76.695,82.716,-5.5031,-2.3204,-0.61672
-3.997,-161.71,0,4.443,4.5534,-6.5006
-2.1096,-111.94,101.96,0.82157,-2.833,3.1505
-2.2446,-103.09,88.641,-7.1415,-0.75862,-0.30607
-7.685,-333.08,305.66,5.907,2.7239,-3.543
-8.1556,-336.11,311.08,5.4971,1.3646,-3.1284
-5.0977,-200.74,0,1.8713,-0.73622,-3.0016
-5.5777,-218.99,0,2.3405,1.3629,-4.6389
-7.1183,-279.36,0,6.4588,0.45737,-1.2177
-2.883,-115.71,0,7.4024,9.1278,-3.4029
-1.1451,-46.85,0,-9.1088,-7.1819,5.6256
-3.1355,-130.9,0,-0.95016,2.5245,1.5301
-2.6457,-95.908,0,-4.7481,0.58445,-2.1666
-3.8984,-156.46,0,4.2272,-1.6306,2.6915
-2.8872,-110,0,-3.3982,2.181,-1.648
-3.0805,-138.43,0,1.5147,3.4794,2.021
-3.3079,-145.21,0,3.0005,-0.38643,2.9921
-2.7725,-111.91,0,3.3033,8.7221,1.4206
-1.8941,-76.873,0,-0.76557,8.8362,4.4492
-1.7232,-72.66,0,-7.2856,0.20181,2.2524
-2.8028,-113.14,0,-3.4166,-1.7178,-3.4753
-3.495,-199.33,151.15,2.6488,-0.93411,2.3822
-1.1459,-46.872,0,-8.688,-3.7566,8.8466
-7.1858,-304.02,288.95,5.751,2.6832,-0.5848
-1.8627,-74.994,0,-3.7945,-0.65346,-8.5457
-1.5582,-65.981,0,-7.9396,-2.2739,-0.40464
-1.3924,-46.499,60.126,-7.3494,-0.32342,-2.0528
-4.0008,-167.85,158.99,3.2052,-2.4912,0.91662
-1.1626,-55.237,0,-7.0045,-1.1335,-3.4677
-1.6216,-65.844,0,-3.0535,-5.365,-8.5594
-1.9171,-94.261,0,1.2505,-2.9668,3.4851
-6.8106,-307.66,275.21,3.3118,-0.35871,-3.0609
-2.6977,-117.93,0,3.4653,-2.6814,3.1723
-3.1072,-123.38,0,4.0803,3.2459,-8.4839
-2.7794,-121.11,126.77,1.849,-2.3892,0.57314
-3.7653,-146.94,156.29,1.9687,-1.7712,-0.61935
-7.5316,-289.97,291.1,5.5467,0.52907,-1.8407
-7.6755,-292.21,0,2.8392,3.3007,-2.516
-1.8638,-71.314,79.554,-6.5134,-0.56593,1.9238
-7.2523,-284.91,0,6.1387,1.7816,-0.47999
-1.393,-57.206,0,-4.8625,2.4208,9.1164
-4.7982,-197.11,0,4.6895,1.7212,1.6767
-5.8342,-346.39,218.53,2.1152,0.69897,-0.57186
-2.7662,-114.45,0,-0.29659,-2.021,-2.6441
-6.0976,-249.93,0,8.2261,1.8577,-2.0869
-2.478,-93.947,107.3,-0.71345,-1.5417,-2.1097
-2.6247,-142.73,115.99,0.005783,-3.0237,1.4354
-1.633,-69.14,0,-7.1093,-2.9227,-1.2005
-1.9074,-75.245,0,-7.1683,2.5165,-1.0587
-2.3374,-89.509,0,-4.6228,0.035533,-3.233
-2.4219,-97.075,0,7.3687,-4.3888,-6.7003
-2.3509,-95.498,0,9.2708,3.4731,5.3876
-1.1968,-55.222,0,-7.5226,-2.3413,-2.3603
-5.407,-214.53,215.58,4.1495,1.0708,1.1522
-1.7305,-78.288,0,-4.7249,-2.0615,-2.5231
-7.5688,-313.01,295.8,5.9684,1.6073,-1.2149
-2.7695,-127.93,0,0.1689,2.2294,2.3178
-1.6151,-65.097,0,-7.9869,1.1486,-2.7617
-2.0503,-91.059,0,-1.2409,-3.0637,4.0478
-7.4565,-287.3,0,3.1974,3.6621,-1.6629
-1.1709,-47.863,0,-8.9614,-2.0306,8.6874
-1.7971,-73.117,0,6.9505,4.7715,8.8172
-1.589,-66.604,0,0.025165,-1.6119,8.6697
-1.8033,-74.296,0,2.5072,2.9553,8.6661
-1.2966,-52.706,0,-8.8945,6.4494,-8.978
-1.7727,-72.236,0,1.7595,-8.8925,-3.4924
-5.4042,-202.93,187.47,0.69942,1.0062,-0.26506
-3.7791,-136.35,0,-1.245,1.3031,-1.952
-6.363,-255.21,0,4.5649,-0.68167,-3.3502
-2.4527,-87.244,91.731,-4.8813,-0.030913,-2.0229
-1.7159,-72.648,0,-6.8112,-2.7197,-1.6248
-2.3136,-116.05,93.486,-6.6877,-1.6946,-0.21044
